id,path,text_spt,text_original,ref_normalized,hyp_normalized,wer,sequence_similarity,duration,sentence_checked
308,14905.wav,"Insoniyatni, demak, ko'p qiladigan ishlarini egallayapti, o'rnini bosyapti. A chegarasi bu insoniyatni rivojiga hissasi qo'shadimi yoki zarari ko'pmi? Nima ma'no beryapsizlar?","insoniyatni demak ko'p qiladigan ishlarini egallayapti, o'rnini bosyapti. A chegarasi, bu insoniyatni rivojiga hissa qo'shadimi yoki zarari ko'pmi? Nima ma'no deya olasizlar?",insoniyatni demak ko'p qiladigan ishlarini egallayapti o'rnini bosyapti a chegarasi bu insoniyatni rivojiga hissasi qo'shadimi yoki zarari ko'pmi nima ma'no beryapsizlar,insoniyatni demak ko'p qiladigan ishlarini egallayapti o'rnini bosyapti a chegarasi bu insoniyatni rivojiga hissa qo'shadimi yoki zarari ko'pmi nima ma'no deya olasizlar,0.1429,0.9704,16.496,"Insoniyatni, demak, ko'p qiladigan ishlarini egallayapti, o'rnini bosyapti. A chegarasi bu insoniyatni rivojiga hissasini qo'shadimi yoki zarari ko'pmi? Nima ma'no beryapsizlar?"
309,07559.wav,"tanishgan, o'tkazib yuborishgan etapdan, ish ham keyin startapda ham ishlayapman, to'ptalga ham kirdim. Ishxonadagilarni aytmayapman, chunki men ishonmayman hali ham ish berishiga, frilanserlik ish berishiga, menga Amerikani narxida pul to'lashiga ishonmayman.","tanishgan, o'tkazib yuborishgan etapdan, ishi ham keyin, startapda ham ishlayapman, Toptalga ham kirdim. Ishxonadagilarga aytmayapman, chunki men ishonmayman hali ham ish berishini. freelancerlik ish berishiga, menga Amerikaning narxida pul to'lashiga ishonmayman.",tanishgan o'tkazib yuborishgan etapdan ish ham keyin startapda ham ishlayapman to'ptalga ham kirdim ishxonadagilarni aytmayapman chunki men ishonmayman hali ham ish berishiga frilanserlik ish berishiga menga amerikani narxida pul to'lashiga ishonmayman,tanishgan o'tkazib yuborishgan etapdan ishi ham keyin startapda ham ishlayapman toptalga ham kirdim ishxonadagilarga aytmayapman chunki men ishonmayman hali ham ish berishini freelancerlik ish berishiga menga amerikaning narxida pul to'lashiga ishonmayman,0.1935,0.1815,18.085375,"tanishgan, o'tkazib yuborishgan etapdan, ishni ham keyin startapda ham ishlayapman, to'ptalga ham kirdim. Ishxonadagilarga aytmayapman, chunki men ishonmayman hali ham ish berishiga, frilanserlik ish berishiga, menga Amerikaning narxida pul to'lashiga ishonmayman."
310,16675.wav,"bera olmagan bo'lsam ham birinchi, ya'ni birinchi intervyuda unchalik yaxshi yechim bera olmagan bo'lsam ham ikkinchi intervyuda ancha zo'rroq bo'ldi.","a-a, berolmagan bo'lsam ham, birinchi, ya'ni birinchi intervyuda unchalik yaxshi yechim berolmagan bo'lsam ham, ikkinchi intervyuda ancha zo'rroq bo'ldi.",bera olmagan bo'lsam ham birinchi ya'ni birinchi intervyuda unchalik yaxshi yechim bera olmagan bo'lsam ham ikkinchi intervyuda ancha zo'rroq bo'ldi,a-a berolmagan bo'lsam ham birinchi ya'ni birinchi intervyuda unchalik yaxshi yechim berolmagan bo'lsam ham ikkinchi intervyuda ancha zo'rroq bo'ldi,0.2,0.973,11.504,"bera olmagan bo'lsam ham birinchi, ya'ni birinchi intervyuda unchalik yaxshi yechim bera olmagan bo'lsam ham ikkinchi intervyuda ancha zo'rroq bo'ldi."
311,06484.wav,"chetda ishlashga har xil qo'shnilari bor edi, shular hozir qayerda ishlashini bilmayman. Ular lekin ish topishgan chetda. Shuning uchun chetda ish topish ancha osonroq va u yerda talab ham ko'proq, ya'ni outsource kompaniyalar juda ham ko'p. Misol uchun, bizda endi-endi kirib kelyapti, u yerda juda ham ko'p.",chetda ishlashga har xil o'quvchilar bor edi. Shular hozir qattaligi esimda yo'q. O'shalar lekin ish topishgan. O'sha chetdan. Chunki chetda ish ish topish ancha osonroq va u yerda talab ham ko'proq. Ya'ni outsource kompaniyalar juda ham ko'p. Misol uchun bizda endi-endi kirib kelyapti. U yerda juda ham ko'p.,chetda ishlashga har xil qo'shnilari bor edi shular hozir qayerda ishlashini bilmayman ular lekin ish topishgan chetda shuning uchun chetda ish topish ancha osonroq va u yerda talab ham ko'proq ya'ni outsource kompaniyalar juda ham ko'p misol uchun bizda endi-endi kirib kelyapti u yerda juda ham ko'p,chetda ishlashga har xil o'quvchilar bor edi shular hozir qattaligi esimda yo'q o'shalar lekin ish topishgan o'sha chetdan chunki chetda ish ish topish ancha osonroq va u yerda talab ham ko'proq ya'ni outsource kompaniyalar juda ham ko'p misol uchun bizda endi-endi kirib kelyapti u yerda juda ham ko'p,0.1915,0.2156,19.589375,"chetda ishlaydigan har xil qo'shnilari bor edi, shular hozir qayerdaligi esimda yo'q-u, ular lekin ish topishgan chetdan. Shuning uchun chetda ish topish ancha osonroq va u yerda talab ham ko'proq, ya'ni outsource kompaniyalar juda ham ko'p. Misol uchun, bizda endi-endi kirib kelyapti, u yerda juda ham ko'p."
312,01094.wav,"Ma'lum bir shartnoma tuzib, mohir pul uchun to'lovni ishga kirib, ma'lum bir vaqtda uzish imkoniyati ham bo'ladimi degan savolga, bunaqa imkoniyat hozircha yo'q, faqat bir martalik, oyma-oy bo'lib to'lash imkoniyati bor. Ya'ni biz sizni anaqaingizni, nima deydi, bu bizni","Ma'lum bir softomat tuzdi. Mohir Pul uchun to'lovni ishga kirib, ma'lum bir vaqtda uzish imkoniyati ham bo'ladimi? degan savolga. Bunaqa imkoniyat hozircha yo'q. Faqat bir martalik to'lov eee oyma-oy bo'lib to'lash imkoniyati bor. Ya'ni biz sizni anaqangizni nima deydi, bu bizni",ma'lum bir shartnoma tuzib mohir pul uchun to'lovni ishga kirib ma'lum bir vaqtda uzish imkoniyati ham bo'ladimi degan savolga bunaqa imkoniyat hozircha yo'q faqat bir martalik oyma-oy bo'lib to'lash imkoniyati bor ya'ni biz sizni anaqaingizni nima deydi bu bizni,ma'lum bir softomat tuzdi mohir pul uchun to'lovni ishga kirib ma'lum bir vaqtda uzish imkoniyati ham bo'ladimi degan savolga bunaqa imkoniyat hozircha yo'q faqat bir martalik to'lov eee oyma-oy bo'lib to'lash imkoniyati bor ya'ni biz sizni anaqangizni nima deydi bu bizni,0.1282,0.8299,15.536,"Ma'lum bir shartnoma tuzib, mohir pul uchun to'lovni ishga kirib, ma'lum bir vaqtda uzish imkoniyati ham bo'ladimi degan savolga, bunaqa imkoniyat hozircha yo'q, faqat bir martalik to'lov, oyma-oy bo'lib to'lash imkoniyati bor. Ya'ni biz sizni anaqangizni, nima deydi, bu bizni"
313,11531.wav,"Tushunarli, yana bitta anaqa bor, masalan biz mohirdevda bozorda market fit degan narsa bor-da, bozorda market bozordagi ya'ni sizni qanaqadir bir nishalaringiz bor-da. Biz mohirdevni boshlagan paytimizda mana Anvar aka Nazrullayev bilan boshlaganmiz, endi ko'p dasturchilar bilan boshlaganmiz, u paytda biz hozir asosiy bo'lib qolganmiz.","Tushunarli. Ya'ni yana bitta anaqa bor, masalan biz MohirDevda bozorda market fit degan narsa borda. Bozorda market, bozordagi ya'ni sizni qanaqadir bir nishalaringiz borda. Biz MohirDevni boshlagan paytimizda mana Anvar aka Narzullayev bilan boshlaganmiz. Endi ko'p dasturchilar bilan boshlaganmiz u paytda. Biz hozir asoslilardan bo'lib qolganmiz.",tushunarli yana bitta anaqa bor masalan biz mohirdevda bozorda market fit degan narsa bor-da bozorda market bozordagi ya'ni sizni qanaqadir bir nishalaringiz bor-da biz mohirdevni boshlagan paytimizda mana anvar aka nazrullayev bilan boshlaganmiz endi ko'p dasturchilar bilan boshlaganmiz u paytda biz hozir asosiy bo'lib qolganmiz,tushunarli ya'ni yana bitta anaqa bor masalan biz mohirdevda bozorda market fit degan narsa borda bozorda market bozordagi ya'ni sizni qanaqadir bir nishalaringiz borda biz mohirdevni boshlagan paytimizda mana anvar aka narzullayev bilan boshlaganmiz endi ko'p dasturchilar bilan boshlaganmiz u paytda biz hozir asoslilardan bo'lib qolganmiz,0.1111,0.9673,19.653375,"Tushunarli, ya'ni yana bitta anaqa bor, masalan biz mohirdevda bozorda market fit degan narsa bor-da, bozorda market bozordagi ya'ni sizni qanaqadir bir nishalaringiz bor-da. Biz mohirdevni boshlagan paytimizda mana Anvar aka Nazrullayev bilan boshlaganmiz, endi ko'p dasturchilar bilan boshlaganmiz, u paytda biz hozir asosiylardan bo'lib qolganmiz."
314,06443.wav,O'zi Mohirdevda Node.js praktikum kursini tugatdim. Bu kursni tanlashimga sabab,o'zi Mohirdevdan Node.js praktikum kursini tugatdim. Bu kursni aynan tanlashimga sabab,o'zi mohirdevda node js praktikum kursini tugatdim bu kursni tanlashimga sabab,o'zi mohirdevdan node js praktikum kursini tugatdim bu kursni aynan tanlashimga sabab,0.1818,0.9571,8.432,O'zi Mohirdevda Node.js praktikum kursini tugatdim. Bu kursni aynan tanlashimga sabab
315,04703.wav,"intervyu olamiz degan, chunki baribir anaqalaringiz kamayib nima deydi, eskirib qolgan bo'ladi-da daniylaringiz. Sizni hozirgi ahvolingizni ham bilish kerak-da.",shu intervyu olamiz degan. Chunki baribir unaqalaringiz kamayib nima deydi eskirib qolgan bo'ladi-da danniyilaringiz. Sizni hozirgi ahvolingizni ham bilish kerak-da.,intervyu olamiz degan chunki baribir anaqalaringiz kamayib nima deydi eskirib qolgan bo'ladi-da daniylaringiz sizni hozirgi ahvolingizni ham bilish kerak-da,shu intervyu olamiz degan chunki baribir unaqalaringiz kamayib nima deydi eskirib qolgan bo'ladi-da danniyilaringiz sizni hozirgi ahvolingizni ham bilish kerak-da,0.1579,0.9748,10.853375,"intervyu olamiz degan, chunki baribir anaqalaringiz kamayib nima deydi, eskirib qolgan bo'ladi-da danniylaringiz. Sizni hozirgi ahvolingizni ham bilish kerak-da."
316,14460.wav,"Bu bularni sherigi. Buni funksiyasi boshqa, bunisi boshqa.","Bu bulardi sherigi. Buni funksiyasi boshqa, bunisi boshqa.",bu bularni sherigi buni funksiyasi boshqa bunisi boshqa,bu bulardi sherigi buni funksiyasi boshqa bunisi boshqa,0.125,0.9818,7.312,"Bu bularni sherigi. Buni funksiyasi boshqa, bunisi boshqa."
317,09265.wav,"There was actually think, yeah, the impact of engineering. I think a lot of people already mentioned. I want to mention it again. Um, that was it. Uh, if you have any questions, I'm here to answer.","That actually, I think, yeah, the impact of engineering. I think a lot of people already mentioned it. I want to mention it again. Um, that was it. A, if you have any questions, I'm here to answer.",there was actually think yeah the impact of engineering i think a lot of people already mentioned i want to mention it again um that was it uh if you have any questions i'm here to answer,that actually i think yeah the impact of engineering i think a lot of people already mentioned it i want to mention it again um that was it a if you have any questions i'm here to answer,0.1351,0.9598,15.0240625,
318,08723.wav,"vaqt ketkazmaydi, hayr qilib, kimnidir topib, yoki uni rasmiy ishga olib, oylik maosh berib o'tirmaydi. Lekin bu gap bilan faqatgina","vaqt ketqazmaydi, hire qilib, kimnidir topib, yoki uni rasmiy ishga olib, oylik maosh berib o'tirmaydi.
lekin bu gap bilan faqatgina Ha?",vaqt ketkazmaydi hayr qilib kimnidir topib yoki uni rasmiy ishga olib oylik maosh berib o'tirmaydi lekin bu gap bilan faqatgina,vaqt ketqazmaydi hire qilib kimnidir topib yoki uni rasmiy ishga olib oylik maosh berib o'tirmaydi lekin bu gap bilan faqatgina ha,0.15,0.965,15.216,"vaqt ketkazmaydi, hire qilib, kimnidir topib, yoki uni rasmiy ishga olib, oylik maosh berib o'tirmaydi. Lekin bu gap bilan faqatgina"
319,05783.wav,"mana ekranda ko'rishinglar mumkin. Bir necha do'stlar ekranga chiqqanda quyidagicha ketma-ketlikda joylashar ekan. Buni yana amalda ko'ramiz. Bu yerga o'tib boyagi kodni o'rniga joylab, endi albatta JavaScript qismini ham ko'chirib olib, bu JavaScript kod veb sahifadagi hamma do'stlarni","shu mana ekranda koʻrishinglar mumkin, bir nechta toastlar ekranga chiqqanda quyidagicha ketma-ketlikda joylashar ekan. Buni yana amalda koʻramiz. Bu yerga oʻtib, boyagi kodni oʻrniga joylab, endi albatta JavaScript qismini ham koʻchirib olib, bu JavaScript kod veb-sahifadagi hamma toastlarni",mana ekranda ko'rishinglar mumkin bir necha do'stlar ekranga chiqqanda quyidagicha ketma-ketlikda joylashar ekan buni yana amalda ko'ramiz bu yerga o'tib boyagi kodni o'rniga joylab endi albatta javascript qismini ham ko'chirib olib bu javascript kod veb sahifadagi hamma do'stlarni,shu mana ekranda ko'rishinglar mumkin bir nechta toastlar ekranga chiqqanda quyidagicha ketma-ketlikda joylashar ekan buni yana amalda ko'ramiz bu yerga o'tib boyagi kodni o'rniga joylab endi albatta javascript qismini ham ko'chirib olib bu javascript kod veb-sahifadagi hamma toastlarni,0.1579,0.7873,19.984,"shu mana ekranda ko'rishinglar mumkin. Bir necha toastlar ekranga chiqqanda quyidagicha ketma-ketlikda joylashar ekan. Buni yana amalda ko'ramiz. Bu yerga o'tib boyagi kodni o'rniga joylab, endi albatta JavaScript qismini ham ko'chirib olib, bu JavaScript kod veb-sahifadagi hamma toastlarni"
320,15483.wav,"Kifoya qiladi. Endi foyda va zarar deganda nimani nazarda tutyapmiz? Ko'pchilik aytishi mumkin, oddiy narsa-ku, bir so'mga olib, ikki so'mga soting. Yo'q, foyda va zarar deganda, misol uchun, katta bir korxonani programmasini tuzyapsiz deylik, misol uchun.","kifoya qiladi. Endi foyda va zarar deganda nimani nazarda tutyapmiz? Ko'pchilik aytishi mumkin, oddiy narsa-yu, bir so'mdan olib, ikki so'mdan sotding. Yo'q, foyda va zarar deganda misol uchun katta bir korxonani programmasini tuzyapsiz deylik, misol uchun, a?",kifoya qiladi endi foyda va zarar deganda nimani nazarda tutyapmiz ko'pchilik aytishi mumkin oddiy narsa-ku bir so'mga olib ikki so'mga soting yo'q foyda va zarar deganda misol uchun katta bir korxonani programmasini tuzyapsiz deylik misol uchun,kifoya qiladi endi foyda va zarar deganda nimani nazarda tutyapmiz ko'pchilik aytishi mumkin oddiy narsa-yu bir so'mdan olib ikki so'mdan sotding yo'q foyda va zarar deganda misol uchun katta bir korxonani programmasini tuzyapsiz deylik misol uchun a,0.1389,0.9535,16.549375,"Kifoya qiladi. Endi foyda va zarar deganda nimani nazarda tutyapmiz? Ko'pchilik aytishi mumkin, oddiy narsa-ku, bir so'mdan olib, ikki so'mga sotik. Yo'q, foyda va zarar deganda, misol uchun, katta bir korxonani programmasini tuzyapsiz deylik, misol uchun."
321,17306.wav,"quyidagi mapimiz extra bolt kalit qiymat juftiga ham ega bo'lar ekan. Keyingi holatda endi bolt qo'shish, ya'ni shundoq ham","quyidagi mapimiz extra bold kalit qiymat juftiga ham ega boʻlar ekan. Keyingi holatda endi bold qoʻshish, yaʼni shundoq ham",quyidagi mapimiz extra bolt kalit qiymat juftiga ham ega bo'lar ekan keyingi holatda endi bolt qo'shish ya'ni shundoq ham,quyidagi mapimiz extra bold kalit qiymat juftiga ham ega bo'lar ekan keyingi holatda endi bold qo'shish ya'ni shundoq ham,0.1053,0.9835,11.077375,"quyidagi mapimiz extra bold kalit qiymat juftiga ham ega bo'lar ekan. Keyingi holatda endi bold qo'shish, ya'ni shundoq ham"
322,20013.wav,"juda yaxshi maqsadlar qo'yibsiz, qiynalib qolmaysizmi bakalavr bilan MITda masalan, MITga kirsangiz xudo xohlasa, ham buni ham buni qilish. Shunga aytyapman-da, bu yil topshirmoqchi emasman. Ha, narigi bir yildan keyin deylik topshiradigan bo'lsangiz, buni to'xtatib turasiz.","Juda yaxshi maqsadlar qoʻyibsiz. Qiynalib qolmaysizmi bakalavr bilan, MITda masalan, MITga kirsangiz Xudo xohlasa, ham uni ham buni qilish? Shunga aytyapman-da. Bu yil topshirmoqchi emasman. Ha, chunki narigi bir yildan keyin, deylik topshiradigan bo'lsangiz, Da, da, endi buni to'xtatib turasiz. Da.",juda yaxshi maqsadlar qo'yibsiz qiynalib qolmaysizmi bakalavr bilan mitda masalan mitga kirsangiz xudo xohlasa ham buni ham buni qilish shunga aytyapman-da bu yil topshirmoqchi emasman ha narigi bir yildan keyin deylik topshiradigan bo'lsangiz buni to'xtatib turasiz,juda yaxshi maqsadlar qo'yibsiz qiynalib qolmaysizmi bakalavr bilan mitda masalan mitga kirsangiz xudo xohlasa ham uni ham buni qilish shunga aytyapman-da bu yil topshirmoqchi emasman ha chunki narigi bir yildan keyin deylik topshiradigan bo'lsangiz da da endi buni to'xtatib turasiz da,0.1667,0.9601,19.173375,"juda yaxshi maqsadlar qo'yibsiz, qiynalib qolmaysizmi bakalavr bilan MITda masalan, MITga kirsangiz xudo xohlasa, ham uni ham buni qilish. Shunga aytyapman-da, bu yil topshirmoqchi emasman. Ha, chunki narigi bir yildan keyin deylik topshiradigan bo'lsangiz, ha ha, endi buni to'xtatib turasizmi? Ha"
323,00542.wav,Ular sizdan qayta-qayta so'ramaydi. Nega? Chunki cookieda sizni ma'lumotingizni saqlagan bo'ladi. Unaqa saytni bizlar hammamiz yasaymiz. Unaqa sistemani yasab o'rganganmiz. Lekin,ular sizdan qayta-qayta soʻramaydi. Nega? Chunki cookieda sizni maʼlumotlaringiz saqlagan boʻladi. Bunaqa saytni biz hammamiz yasaymiz. Unaqa sistemani yasab oʻrganganmiz. Lekin,ular sizdan qayta-qayta so'ramaydi nega chunki cookieda sizni ma'lumotingizni saqlagan bo'ladi unaqa saytni bizlar hammamiz yasaymiz unaqa sistemani yasab o'rganganmiz lekin,ular sizdan qayta-qayta so'ramaydi nega chunki cookieda sizni ma'lumotlaringiz saqlagan bo'ladi bunaqa saytni biz hammamiz yasaymiz unaqa sistemani yasab o'rganganmiz lekin,0.1429,0.9739,10.5546875,Ular sizdan qayta-qayta so'ramaydi. Nega? Chunki cookieda sizni ma'lumotingizni saqlagan bo'ladi. Bunaqa saytni biz hammamiz yasaymiz. Bunaqa sistemani yasab o'rganganmiz. Lekin
324,14557.wav,"juda ham ega bo'lishi kerak, tushunchalar bo'lishi kerak, o'zi biznes qanday ishlaydi?","juda anu ega boʻlishi kerak. Aa, tushunchalar boʻlishi kerak, oʻzi biznes qanday ishlaydi.",juda ham ega bo'lishi kerak tushunchalar bo'lishi kerak o'zi biznes qanday ishlaydi,juda anu ega bo'lishi kerak aa tushunchalar bo'lishi kerak o'zi biznes qanday ishlaydi,0.1667,0.9586,8.9226875,"juda ega bo'lishi kerak, tushunchalar bo'lishi kerak, o'zi biznes qanday ishlaydi?"
325,12139.wav,"yaxshi savol, meni holatimda bu narsa vaziyatni ya'ni locationni o'zgartirish bilan bo'ladi. Unaqa narsa, men officega boraman.","Yaxshi savol. Mani holatimda bu narsa, aa, vaziyatni, ya'ni, locationni o'zgartirish bilan bo'ladi. Unaqa narsa. Men ofisga boraman.",yaxshi savol meni holatimda bu narsa vaziyatni ya'ni locationni o'zgartirish bilan bo'ladi unaqa narsa men officega boraman,yaxshi savol mani holatimda bu narsa aa vaziyatni ya'ni locationni o'zgartirish bilan bo'ladi unaqa narsa men ofisga boraman,0.1765,0.9636,14.224,"yaxshi savol, meni holatimda bu narsa vaziyatni ya'ni locationni o'zgartirish bilan bo'ladi. Bunaqa narsa, men ofisga boraman."
326,18701.wav,"3% chegirmaga ega, bemalol kursimizni xarid qilib ko'rishlari mumkin bo'ladi. Kotlin aynan nima uchun Kotlin tanlandi, Javohir aka? Kotlin sintaksisi ancha oson, o'zi Javadan boshlash kerak aslida, buni agarda","a-a, 30 foizli chegirmaga ega. Bemalol kursimizni xarid qilib, e ko'rishlari mumkin bo'ladi. Xo'p Kotlin, aynan nima uchun Kotlin tanlandi, Javohir aka? Kotlinni sintaksisi ancha oson. O'zi Javadan boshlash kerak aslida. Buni agarda...",uch foiz chegirmaga ega bemalol kursimizni xarid qilib ko'rishlari mumkin bo'ladi kotlin aynan nima uchun kotlin tanlandi javohir aka kotlin sintaksisi ancha oson o'zi javadan boshlash kerak aslida buni agarda,a-a o'ttiz foizli chegirmaga ega bemalol kursimizni xarid qilib e ko'rishlari mumkin bo'ladi xo'p kotlin aynan nima uchun kotlin tanlandi javohir aka kotlinni sintaksisi ancha oson o'zi javadan boshlash kerak aslida buni agarda,0.2,0.0505,18.928,"3%li chegirmaga ega, bemalol kursimizni xarid qilib ko'rishlari mumkin bo'ladi. Kotlin aynan nima uchun Kotlin tanlandi, Javohir aka? Kotlin sintaksisi ancha oson, o'zi Javadan boshlash kerak aslida, buni agarda"
327,04000.wav,Shuni evaziga umuman misol uchun hozirgi kundagi ya'ni nima desam bo'ladi? Tushunib oldingizmi?,"shuni evaziga umuman misol uchun hozirgi kundagi, ya'ni nima desam bo'lar? Tushunib oldimmi?",shuni evaziga umuman misol uchun hozirgi kundagi ya'ni nima desam bo'ladi tushunib oldingizmi,shuni evaziga umuman misol uchun hozirgi kundagi ya'ni nima desam bo'lar tushunib oldimmi,0.1538,0.956,13.9146875,Shuni evaziga umuman misol uchun hozirgi kundagi ya'ni nima desam bo'ladi? Tushunib oldingizmi?
