id,path,duration,type,char_count,word_count,text_spt,text_original,ref_normalized,hyp_normalized,wer,cer,sequence_similarity,ref_word_count,hyp_word_count
1781,20879.wav,15.444,validation,,,"Xullas, publish qilgan qanaqadir ishlari bo'lishi mumkin. O'sha ishlarini o'rganib chiqib, men ularga savollar yozgan bo'lardim, masalan. Ular bilan ozgina tanishib olib, o'zim qilgan ishlarni ularga taqdim qilib, rekomendatsiya bera oladigan darajaga olib chiqqan bo'lardim.","xullas publish qilgan qanaqadir ishlari bo'lishi mumkin. O'sha ishlarini o'rganib chiqib, men ularga savollar yozgan bo'lardim masalan. Ular bilan ozgina tanishib olib, o'zim qilgan ishlarni ularga taqdim qilib, rekomendatsiya bera oladigan darajaga olib chiqqan bo'lardim.",xullas publish qilgan qanaqadir ishlari bo'lishi mumkin o'sha ishlarini o'rganib chiqib men ularga savollar yozgan bo'lardim masalan ular bilan ozgina tanishib olib o'zim qilgan ishlarni ularga taqdim qilib rekomendatsiya bera oladigan darajaga olib chiqqan bo'lardim,xullas publish qilgan qanaqadir ishlari bo'lishi mumkin o'sha ishlarini o'rganib chiqib men ularga savollar yozgan bo'lardim masalan ular bilan ozgina tanishib olib o'zim qilgan ishlarni ularga taqdim qilib rekomendatsiya bera oladigan darajaga olib chiqqan bo'lardim,0.0,0.0,1.0,35,35
1782,18026.wav,9.861375,validation,,,"Chunki dasturlash o'zi bu bilasizlar bu muammoga yechim berish, ya'ni muammoga texnologiyani ishlatish, ya'ni kompyuterni ishlatish orqali qanaqadir yechim berish.","chunki dasturlash o'zi bu bilasizlar, bu muammoga yechim berish, ya'ni muammoga texnologiyani ishlatish, ya'ni kompyuterni orqa... ishlatish orqali qanaqadir yechim berish. a.",chunki dasturlash o'zi bu bilasizlar bu muammoga yechim berish ya'ni muammoga texnologiyani ishlatish ya'ni kompyuterni ishlatish orqali qanaqadir yechim berish,chunki dasturlash o'zi bu bilasizlar bu muammoga yechim berish ya'ni muammoga texnologiyani ishlatish ya'ni kompyuterni orqa ishlatish orqali qanaqadir yechim berish a,0.1,0.0437,0.9786,20,22
1783,05601.wav,13.98,validation,,,"Bu boshqaruv elementlarini qo'shish, ya'ni boshqaruv elementlariga ega bo'lgan karusel yaratish bo'lar ekan. Uning uchun quyidagi misolni ko'chirib olamiz, bu yerga joylab, har doimgidek karusel uchun","boshqaruv elementlarini qo'shish, ya'ni boshqaruv elementlariga ega bo'lgan karusel yaratish bo'lar ekan. Uning uchun quyidagi misolni ko'chirib olamiz. Bu yerga joylab, har doimgidek karusel uchun",bu boshqaruv elementlarini qo'shish ya'ni boshqaruv elementlariga ega bo'lgan karusel yaratish bo'lar ekan uning uchun quyidagi misolni ko'chirib olamiz bu yerga joylab har doimgidek karusel uchun,boshqaruv elementlarini qo'shish ya'ni boshqaruv elementlariga ega bo'lgan karusel yaratish bo'lar ekan uning uchun quyidagi misolni ko'chirib olamiz bu yerga joylab har doimgidek karusel uchun,0.0385,0.0153,0.9923,26,25
1784,16420.wav,13.655375,validation,,,"darajani ham iloji bo'lsa junior bo'lganingizdan keyin keyin middle pozitsiyalarga topshirib ko'rsangiz bo'ladi, ya'ni junior bo'lib turib ham middlega ishga kirib olishingiz mumkin bo'ladi-da. Asosan savollar bir xil bo'ladi, hech qanaqa bir farq sezmaganman.","darajani ham iloji bo'lsa junior bo'lib olganingizdan keyin, keyin middle pozitsiyalarga topshirib ko'rsangiz bo'ladi. Ya'ni junior bo'lib turib ham middlega ishga kirib olishingiz mumkin bo'ladi-da. Asosan savollar bir xil bo'ladi. Hech qanaqa bir farq sezmaganman.",darajani ham iloji bo'lsa junior bo'lganingizdan keyin keyin middle pozitsiyalarga topshirib ko'rsangiz bo'ladi ya'ni junior bo'lib turib ham middlega ishga kirib olishingiz mumkin bo'ladi-da asosan savollar bir xil bo'ladi hech qanaqa bir farq sezmaganman,darajani ham iloji bo'lsa junior bo'lib olganingizdan keyin keyin middle pozitsiyalarga topshirib ko'rsangiz bo'ladi ya'ni junior bo'lib turib ham middlega ishga kirib olishingiz mumkin bo'ladi-da asosan savollar bir xil bo'ladi hech qanaqa bir farq sezmaganman,0.0588,0.0195,0.9903,34,35
1785,18809.wav,13.68,validation,,,esingizda bo'lsa ID dan oldin reshotka belgisini qo'yamiz stil yozayotganda va bunga bo'lsa beshinchi deb yozib color red deb yozib,"esinglarda boʻlsa, IDdan oldin reshotka belgisini qoʻyamiz, stil yozayotganda va bunga boʻlsa beshinchi deb yozib, color red deb yozib,",esingizda bo'lsa id dan oldin reshotka belgisini qo'yamiz stil yozayotganda va bunga bo'lsa beshinchi deb yozib color red deb yozib,esinglarda bo'lsa iddan oldin reshotka belgisini qo'yamiz stil yozayotganda va bunga bo'lsa beshinchi deb yozib color red deb yozib,0.15,0.0305,0.9771,20,19
1786,05486.wav,11.13,validation,,,"MDda bu uchta ustunga boʻlindi, pastroqqa tushib, 767 dan boshlab bu ikkita ustun va 570","MDda bu uchta ustunga boʻlindi, pastroqqa tushib, 700 67 dan boshlab bu ikkita ustun va 570",mdda bu uchta ustunga bo'lindi pastroqqa tushib yetti yuz oltmish yettidan boshlab bu ikkita ustun va besh yuz yetmish,mdda bu uchta ustunga bo'lindi pastroqqa tushib yetti yuz oltmish yettidan boshlab bu ikkita ustun va besh yuz yetmish,0.0,0.0,1.0,19,19
1787,16074.wav,13.8506875,validation,,,"hammasi sun'iy intellekt yordamida. Endi bu 175 milliard parametr bilan ishlagan GPT 3 shunaqangi kuchli bo'lib ketdi, hamma maqtadi. Hozir GPT 4 100 trillion parametr bilan","hamma sun'iy intellekt yordamida. endi bu bir yuz yetmish besh milliard parametr bilan ishlagan GPT uch shunaqangi kuchli bo'lib ketdi, hamma maqtadi. hozir GPT to'rt yuz trillion parametr bilan",hammasi sun'iy intellekt yordamida endi bu bir yuz yetmish besh milliard parametr bilan ishlagan gpt uch shunaqangi kuchli bo'lib ketdi hamma maqtadi hozir gpt to'rt ming bir yuz trillion parametr bilan,hamma sun'iy intellekt yordamida endi bu bir yuz yetmish besh milliard parametr bilan ishlagan gpt uch shunaqangi kuchli bo'lib ketdi hamma maqtadi hozir gpt to'rt yuz trillion parametr bilan,0.0968,0.0545,0.972,31,29
1788,11645.wav,18.192,validation,,,"Voy Toshkentda offlayn bo'lyapti, menda onlayn bo'lyapti, men ulardan kamroq bilim olaman degan tushuncha bilan o'ylaydi. Lekin umumiy hammaga adolat tarzida hammaga onlayn bo'ladi, hammaga bir xil darslik tashlab beriladi, hamma o'zini uyida o'rganadi desangiz bor-ku,","voy Toshkentda offlayn bo'lyapti, menda onlayn bo'lyapti, men ulardan kamroq bilim olaman degan tushuncha bilan o'ylaydi. Lekin umumiy hammaga adolat tarzida hammaga onlayn bo'ladi, hammaga bir xil darslik tashlab beriladi, hamma o'zini uyida o'rganadi desangiz bor-ku,",voy toshkentda offlayn bo'lyapti menda onlayn bo'lyapti men ulardan kamroq bilim olaman degan tushuncha bilan o'ylaydi lekin umumiy hammaga adolat tarzida hammaga onlayn bo'ladi hammaga bir xil darslik tashlab beriladi hamma o'zini uyida o'rganadi desangiz bor-ku,voy toshkentda offlayn bo'lyapti menda onlayn bo'lyapti men ulardan kamroq bilim olaman degan tushuncha bilan o'ylaydi lekin umumiy hammaga adolat tarzida hammaga onlayn bo'ladi hammaga bir xil darslik tashlab beriladi hamma o'zini uyida o'rganadi desangiz bor-ku,0.0,0.0,1.0,36,36
1789,05367.wav,16.335375,validation,,,"demak, bu yerdan ham demak oʻchirib, CSS qismiga oʻtib, bu yerda endi pricing uchun izoh yozib, demak pricing card uchun background","demak, bu yerdan ham demak oʻchirib, CSS qismiga oʻtib, bu yerda endi pricing uchun izoh yozib, demak pricing card uchun background",demak bu yerdan ham demak o'chirib css qismiga o'tib bu yerda endi pricing uchun izoh yozib demak pricing card uchun background,demak bu yerdan ham demak o'chirib css qismiga o'tib bu yerda endi pricing uchun izoh yozib demak pricing card uchun background,0.0,0.0,1.0,21,21
1790,12100.wav,10.9706875,validation,,,"Agar sizda proyektingizdagi odamlar bo'lsa, ya'ni har kuni ko'rib, har kuni gaplashadigan odamlar bo'lsa, u ancha qiziqroq va effektivniyroq bo'ladi.","Agar sizda proektingizdagi odamlar bo'lsa, yo ya'ni har kuni ko'rib, har kuni gaplashadigan odamlar bo'lsa, u ancha qiziqroq va effektivniyroq bo'ladi.",agar sizda proyektingizdagi odamlar bo'lsa ya'ni har kuni ko'rib har kuni gaplashadigan odamlar bo'lsa u ancha qiziqroq va effektivniyroq bo'ladi,agar sizda proektingizdagi odamlar bo'lsa yo ya'ni har kuni ko'rib har kuni gaplashadigan odamlar bo'lsa u ancha qiziqroq va effektivniyroq bo'ladi,0.1,0.0276,0.9863,20,21
1791,15854.wav,18.0106875,validation,,,"Xo'p, keyingisi, dasturlashdagi muhim jihatlar. Bu yerda, demak, uchta asosiy muhim jihatni ko'rib chiqamiz va bu jihatlarni men o'sha boya aytib o'tganimdek, dasturlashda, bu dasturlash sohasida muvaffaqiyatga erishgan do'stlarim va ustozlarimni kuzatish orqali yozib chiqdim. ","Xo'p, keyingisi, dasturlashdagi muhim jihatlar. Bu yerda demak uchta asosiy muhim jihatni ko'rib chiqamiz va bu jihatlarni men o'sha boya aytib o'tganimdek, dasturlashda, bu dasturlash sohasida muvaffaqiyatga erishgan do'stlarim va ustozlarimni kuzatish orqali yozib chiqdim.",xo'p keyingisi dasturlashdagi muhim jihatlar bu yerda demak uchta asosiy muhim jihatni ko'rib chiqamiz va bu jihatlarni men o'sha boya aytib o'tganimdek dasturlashda bu dasturlash sohasida muvaffaqiyatga erishgan do'stlarim va ustozlarimni kuzatish orqali yozib chiqdim,xo'p keyingisi dasturlashdagi muhim jihatlar bu yerda demak uchta asosiy muhim jihatni ko'rib chiqamiz va bu jihatlarni men o'sha boya aytib o'tganimdek dasturlashda bu dasturlash sohasida muvaffaqiyatga erishgan do'stlarim va ustozlarimni kuzatish orqali yozib chiqdim,0.0,0.0,1.0,35,35
1792,00602.wav,13.296,validation,,,Biz o'zimizni emailimizni tasdiqlab oldik. Bu narsa nega kerak edi? Tasdiqlamasdan turib ham ishlatishimiz mumkin edi. Moxirdevni,bizlar oʻzimizni emailimizni tasdiqlab oldik. Bu narsa nega kerak edi? Tasdiqlamasdan turib ham ishlatishimiz mumkin edi. Moxirdev,biz o'zimizni emailimizni tasdiqlab oldik bu narsa nega kerak edi tasdiqlamasdan turib ham ishlatishimiz mumkin edi moxirdevni,bizlar o'zimizni emailimizni tasdiqlab oldik bu narsa nega kerak edi tasdiqlamasdan turib ham ishlatishimiz mumkin edi moxirdev,0.1176,0.0397,0.9802,17,17
1793,08489.wav,14.2986875,validation,,,"ya'ni vice versa teskarisiga, xuddi shu kommentni endi outputga o'tkazamiz, kodni inputga o'tkazamiz. Shu orqali o'rganilgan bo'ladi. Xo'p, mikrofon ishlamayaptimi, ishladimi?","ya'ni vice versa, teskarisiga. Xuddi shu kommentni endi outputga o'tkazamiz, kodni inputga o'tkazamiz. Shu orqali o'rganilgan bo'ladi. Xo'p, mikrofon ishlamayaptimi, ishladi-mi?",ya'ni vice versa teskarisiga xuddi shu kommentni endi outputga o'tkazamiz kodni inputga o'tkazamiz shu orqali o'rganilgan bo'ladi xo'p mikrofon ishlamayaptimi ishladimi,ya'ni vice versa teskarisiga xuddi shu kommentni endi outputga o'tkazamiz kodni inputga o'tkazamiz shu orqali o'rganilgan bo'ladi xo'p mikrofon ishlamayaptimi ishladi-mi,0.0476,0.006,0.997,21,21
1794,06536.wav,16.05,validation,,,"nima qilasizlar, shunday kommentariyaga o'zinglarni fikringlarni yozib qoldiringlar. Agarda qanaqadir taklifinglar bo'lsa, taklifinglarni yozib qoldiringlar. Xudo xohlasa, harakat qilamiz. Hammanglarga rahmat, sizlar bilan Samar Badriddinov bo'ldi. Keyingi primoy efirlarimizda ko'rishguncha xayr, assalomu alaykum va rahmatullohi va barakatuh.","nima qilasizlar, shunday kommentariyaga oʻzinglarni fikringlarni yozib qoldiringlar. Agarda qanaqadir taklifinglar boʻlsa, taklifinglarni yozib qoldiringlar. Xudo xohlasa, harakat qilamiz. Hammaga rahmat, sizlar bilan Samar Badriddinov boʻldi. Keyingi primyoy efirlarimizda koʻrishguncha xayr. Assalomu alaykum va rahmatullohi va barakatuh.",nima qilasizlar shunday kommentariyaga o'zinglarni fikringlarni yozib qoldiringlar agarda qanaqadir taklifinglar bo'lsa taklifinglarni yozib qoldiringlar xudo xohlasa harakat qilamiz hammanglarga rahmat sizlar bilan samar badriddinov bo'ldi keyingi primoy efirlarimizda ko'rishguncha xayr assalomu alaykum va rahmatullohi va barakatuh,nima qilasizlar shunday kommentariyaga o'zinglarni fikringlarni yozib qoldiringlar agarda qanaqadir taklifinglar bo'lsa taklifinglarni yozib qoldiringlar xudo xohlasa harakat qilamiz hammaga rahmat sizlar bilan samar badriddinov bo'ldi keyingi primyoy efirlarimizda ko'rishguncha xayr assalomu alaykum va rahmatullohi va barakatuh,0.0541,0.018,0.991,37,37
1795,09006.wav,12.944,validation,,,Har bitta situatsiyadan chiqib ketish mumkin. Bilmagan narsamizni o'rganishimiz mumkin. So'ramoqchi bo'lgan narsamizni so'rashimiz mumkin. Boshqalardan yordam ola olishimiz mumkin.,"har bitta situatsiyadan chiqib ketishimiz mumkin. Bilmagan narsamizni o'rganishimiz mumkin. So'ramoqchi bo'lgan narsamizni so'rashimiz mumkin, boshqalardan yordam ora olishimiz mumkin.",har bitta situatsiyadan chiqib ketish mumkin bilmagan narsamizni o'rganishimiz mumkin so'ramoqchi bo'lgan narsamizni so'rashimiz mumkin boshqalardan yordam ola olishimiz mumkin,har bitta situatsiyadan chiqib ketishimiz mumkin bilmagan narsamizni o'rganishimiz mumkin so'ramoqchi bo'lgan narsamizni so'rashimiz mumkin boshqalardan yordam ora olishimiz mumkin,0.1,0.0284,0.9831,20,20
1796,05115.wav,18.5866875,validation,,,"balandlik 9 nisbatdaligini ko'rishimiz mumkin va albatta bu haqida ko'proq ma'lumot olish uchun Bootstrapning sahifasiga o'tib, helpers ratio va bu yerda ular haqida yanada ko'proq ma'lumotga ega bo'lishingiz mumkin ekan. Va endi oxirgi ko'radiganimiz bu position klasslari.","balandlik toʻqqiz nisbatdaligini koʻrishimiz mumkin. Va albatta bu haqida koʻproq maʼlumot olish uchun bootstrapning sahifasiga oʻtib, helpers, ratio va bu yerda ular haqida yanada koʻproq maʼlumotga ega boʻlishingiz mumkin ekan. Va endi oxiri koʻradiganimiz bu position klasslari.",balandlik to'qqiz nisbatdaligini ko'rishimiz mumkin va albatta bu haqida ko'proq ma'lumot olish uchun bootstrapning sahifasiga o'tib helpers ratio va bu yerda ular haqida yanada ko'proq ma'lumotga ega bo'lishingiz mumkin ekan va endi oxirgi ko'radiganimiz bu position klasslari,balandlik to'qqiz nisbatdaligini ko'rishimiz mumkin va albatta bu haqida ko'proq ma'lumot olish uchun bootstrapning sahifasiga o'tib helpers ratio va bu yerda ular haqida yanada ko'proq ma'lumotga ega bo'lishingiz mumkin ekan va endi oxiri ko'radiganimiz bu position klasslari,0.027,0.0036,0.8608,37,37
1797,18394.wav,17.829375,validation,,,"Ha, endi bu yerda savol-da, biladiganlar bor ekan. Bu yerda shunaqa muammo bor. Bu yerda asosiy hozir muammoni ishlab o'tirmaymiz. Aytmoqchi bo'lganim shu muammoni men yechishga muvaffaq bo'lmaganman. Hech qachon men bilmayman buni, yecha olamanmi, yo'qmi, chunki menga javobini aytib qo'ygan-da bosh-boshidan.","Ha, endi bu yerda savol-da.
Biladiganlar bor ekan.
Bu yerda shunaqa muammo bor.
Bu yerda asosiy hozir muammoni ishlab o'tirmaymiz.
Aytmoqchi bo'lganim, shu muammoni men yechishga muvaffaq bo'lmaganman.
Hech qachon men bilmayman buni.
Yecha olaymanmi, yo'qmi.
Chunki menga javobini aytib qo'ygan-da boshidan.",ha endi bu yerda savol-da biladiganlar bor ekan bu yerda shunaqa muammo bor bu yerda asosiy hozir muammoni ishlab o'tirmaymiz aytmoqchi bo'lganim shu muammoni men yechishga muvaffaq bo'lmaganman hech qachon men bilmayman buni yecha olamanmi yo'qmi chunki menga javobini aytib qo'ygan-da bosh-boshidan,ha endi bu yerda savol-da biladiganlar bor ekan bu yerda shunaqa muammo bor bu yerda asosiy hozir muammoni ishlab o'tirmaymiz aytmoqchi bo'lganim shu muammoni men yechishga muvaffaq bo'lmaganman hech qachon men bilmayman buni yecha olaymanmi yo'qmi chunki menga javobini aytib qo'ygan-da boshidan,0.0476,0.02,0.9765,42,42
1798,08863.wav,14.9386875,validation,,,"Assalomu alaykum, meni ismim Anvar Narzullayev. Men Mohirdev onlayn ta'lim platformasi asoschisi va rahbariman. Bugun onlaynda sizlarning savollaringizga javob beramiz. ""Mohirdev ofisi qayerda? Nest Onega ko'chdinglarmi?"" deb yozibdi.",Assalomu alaykum. Meni ismim Anvar Narzullayev. Men Mohirdev onlayn ta'lim platformasi asoschisi va rahbariman. Bugun onlaynda sizlarni savollaringizga javob beramiz. Mohirdev ofisi qayerda? Nestvonga ko'chdinglarmi deb yozibdi.,assalomu alaykum meni ismim anvar narzullayev men mohirdev onlayn ta'lim platformasi asoschisi va rahbariman bugun onlaynda sizlarning savollaringizga javob beramiz mohirdev ofisi qayerda nest onega ko'chdinglarmi deb yozibdi,assalomu alaykum meni ismim anvar narzullayev men mohirdev onlayn ta'lim platformasi asoschisi va rahbariman bugun onlaynda sizlarni savollaringizga javob beramiz mohirdev ofisi qayerda nestvonga ko'chdinglarmi deb yozibdi,0.1071,0.0178,0.9799,28,27
1799,18882.wav,19.44,validation,,,"register buttonni keyingi liniyaga tushirib, veb-saytga o'tib, qaytib yuklaydigan bo'lsak, mana ko'rishinglar mumkin, vyberite fayl degan chiqdi. Endi buni bosib, biz o'zimiz xohlagan faylni yuklash imkoniyatiga ega bo'lamiz. Bitta hozir imageni agar bosadigan bo'lsam, mana ko'rishinglar mumkin, biz hozir image boyagi ko'rgan rasmimizni","register buttonni keyingi liniyaga tushirib, vebsaytga oʻtib, qaytib yuklaydigan boʻlsak, mana koʻrishinglar mumkin, vyberite fayl degan chiqdi. Endi buni bosib, biz oʻzimiz xohlagan faylni yuklash imkoniyatiga ega boʻlamiz. Bitta hozir imageni agar bosadigan boʻlsam, mana koʻrishinglar mumkin, biz hozir image boyagi koʻrgan rasmimizni",register buttonni keyingi liniyaga tushirib veb-saytga o'tib qaytib yuklaydigan bo'lsak mana ko'rishinglar mumkin vyberite fayl degan chiqdi endi buni bosib biz o'zimiz xohlagan faylni yuklash imkoniyatiga ega bo'lamiz bitta hozir imageni agar bosadigan bo'lsam mana ko'rishinglar mumkin biz hozir image boyagi ko'rgan rasmimizni,register buttonni keyingi liniyaga tushirib vebsaytga o'tib qaytib yuklaydigan bo'lsak mana ko'rishinglar mumkin vyberite fayl degan chiqdi endi buni bosib biz o'zimiz xohlagan faylni yuklash imkoniyatiga ega bo'lamiz bitta hozir imageni agar bosadigan bo'lsam mana ko'rishinglar mumkin biz hozir image boyagi ko'rgan rasmimizni,0.0233,0.003,0.9985,43,43
1800,05826.wav,19.237375,validation,,,"kelinglar quyidagi kodni ko'chirib olib, button yaratib buni amalda ko'ramiz. Demak kodni ko'chirib oldim. VS kodga o'tib bu yerga joylab, endi esa saqlab veb-saytga o'tadigan bo'lsam, mana ko'rishinglar mumkin bizda quyidagi tugmalar yaratilganini. Bu tugmalar","kelinglar, quyidagi kodni ko'chirib olib, button yaratib, buni amalda ko'ramiz. Demak, kodni ko'chirib oldim, VS kodga o'tib, bu yerga joylab, endi esa saqlab, vebsaytga o'targan bo'lsam, mana ko'rishinglar mumkin, bizda quyidagi tugmalar yaratilganini. Bu tugmalar",kelinglar quyidagi kodni ko'chirib olib button yaratib buni amalda ko'ramiz demak kodni ko'chirib oldim vs kodga o'tib bu yerga joylab endi esa saqlab veb-saytga o'tadigan bo'lsam mana ko'rishinglar mumkin bizda quyidagi tugmalar yaratilganini bu tugmalar,kelinglar quyidagi kodni ko'chirib olib button yaratib buni amalda ko'ramiz demak kodni ko'chirib oldim vs kodga o'tib bu yerga joylab endi esa saqlab vebsaytga o'targan bo'lsam mana ko'rishinglar mumkin bizda quyidagi tugmalar yaratilganini bu tugmalar,0.0571,0.0118,0.9488,35,35
1801,18567.wav,17.253375,validation,,,"qiyinchilik muhiti kerakligini his qilib, o'sha o'zini nima deydi, o'tga tashlab yubordi desak bo'ladi-da. Ya'ni startap bilasiz, ish yonib turgan bo'ladi, juda ish ko'p bo'ladi, o'rganadigan narsalar ko'p bo'ladi. Qilishingiz mumkin bo'lgan narsalar, demak siz","qiyinchilik muhiti kerakligini his qilib, o'sha o'zini nima deydi, o'tga tashlab yubordi desak bo'ladida. Ya'ni startap bilasiz, ish yonib turgan bo'ladi, juda ish ko'p bo'ladi, o'rganadigan narsalar ko'p bo'ladi. Qilishingiz mumkin bo'lgan narsalar, demak siz",qiyinchilik muhiti kerakligini his qilib o'sha o'zini nima deydi o'tga tashlab yubordi desak bo'ladi-da ya'ni startap bilasiz ish yonib turgan bo'ladi juda ish ko'p bo'ladi o'rganadigan narsalar ko'p bo'ladi qilishingiz mumkin bo'lgan narsalar demak siz,qiyinchilik muhiti kerakligini his qilib o'sha o'zini nima deydi o'tga tashlab yubordi desak bo'ladida ya'ni startap bilasiz ish yonib turgan bo'ladi juda ish ko'p bo'ladi o'rganadigan narsalar ko'p bo'ladi qilishingiz mumkin bo'lgan narsalar demak siz,0.0286,0.004,0.998,35,35
